x,y,z,trajectory,cluster
222.9761,263.5724,0,352,1
194.5841,256.7577,0,352,1
177.8878,233.9795,0,352,1
162.0016,208.3754,0,352,1
164.5556,194.5318,0,352,1
156.5306,153.0134,0,352,1
160.1768,126.8765,0,352,1
144.5229,98.03272,0,352,1
143.7863,73.98128,0,352,1
145.6339,39.91073,0,352,1
142.988,16.8979,0,352,1
181.4831,352.5702,0,353,1
179.5141,327.5698,0,353,1
175.1969,297.3965,0,353,1
175.479,269.9118,0,353,1
176.565,246.8626,0,353,1
176.2185,210.1888,0,353,1
163.7525,200.2031,0,353,1
162.7199,168.7875,0,353,1
155.0391,143.2433,0,353,1
149.5489,118.8055,0,353,1
150.3971,80.6775,0,353,1
149.3429,56.84601,0,353,1
149.6523,31.17674,0,353,1
154.2457,0.1437164,0,353,1
150.2224,-23.68033,0,353,1
179.7983,355.43,0,354,1
179.9955,321.7227,0,354,1
180.1221,299.9461,0,354,1
174.6357,267.0173,0,354,1
166.9144,247.5276,0,354,1
169.718,215.3956,0,354,1
165.1204,182.9525,0,354,1
167.2056,156.7283,0,354,1
154.6187,133.2279,0,354,1
159.4453,108.1545,0,354,1
149.4417,92.30372,0,354,1
149.6072,60.35229,0,354,1
153.3753,33.87896,0,354,1
152.783,7.103992,0,354,1
135.4776,-16.99696,0,354,1
208.4907,346.8937,0,355,1
201.6769,292.0399,0,355,1
196.166,236.9602,0,355,1
194.2674,192.5615,0,355,1
189.052,135.9486,0,355,1
191.824,81.03106,0,355,1
187.3311,38.86477,0,355,1
179.6512,-7.269809,0,355,1
460.6324,261.2856,0,356,1
426.1006,260.7773,0,356,1
386.7662,259.7583,0,356,1
348.7122,255.4642,0,356,1
301.8431,256.0853,0,356,1
264.2585,262.3784,0,356,1
223.0483,261.8636,0,356,1
198.8195,235.7335,0,356,1
192.5013,188.6442,0,356,1
176.2768,153.2553,0,356,1
178.0128,124.0606,0,356,1
180.7215,78.30022,0,356,1
177.4659,38.71732,0,356,1
174.5831,-2.277531,0,356,1
172.12,353.366,0,357,1
164.6682,332.6096,0,357,1
173.2588,316.0437,0,357,1
172.9507,286.3246,0,357,1
168.4255,257.0191,0,357,1
170.595,233.4312,0,357,1
168.0301,217.1387,0,357,1
155.4091,198.7795,0,357,1
155.2703,173.9432,0,357,1
150.4514,154.5211,0,357,1
145.2077,121.6117,0,357,1
148.6211,99.38533,0,357,1
147.0845,85.79152,0,357,1
154.198,51.55713,0,357,1
152.0885,31.4579,0,357,1
140.8988,8.59129,0,357,1
134.616,-12.56869,0,357,1
436.2675,254.7661,0,358,1
403.9275,240.2629,0,358,1
329.6318,257.8549,0,358,1
277.7726,243.595,0,358,1
225.9483,249.0499,0,358,1
172.5484,221.4357,0,358,1
156.2688,168.0342,0,358,1
139.7519,119.7343,0,358,1
142.2401,50.87434,0,358,1
136.5526,-8.865889,0,358,1
197.4784,330.1428,0,359,1
202.0521,305.9648,0,359,1
175.6506,274.8759,0,359,1
189.1269,239.0008,0,359,1
190.166,210.6029,0,359,1
190.1063,168.4276,0,359,1
185.9566,150.148,0,359,1
178.3945,117.7351,0,359,1
183.2458,86.75048,0,359,1
181.4429,47.14907,0,359,1
166.8379,24.57208,0,359,1
160.7467,-14.63637,0,359,1
188.9138,332.9957,0,360,1
185.9195,285.5607,0,360,1
172.0102,232.2179,0,360,1
179.3021,173.7744,0,360,1
179.2614,132.1201,0,360,1
165.148,68.44675,0,360,1
158.7197,29.41439,0,360,1
162.179,-19.57552,0,360,1
450.7605,260.6186,0,361,1
413.7206,258.0786,0,361,1
384.0066,259.3521,0,361,1
358.9771,254.9946,0,361,1
329.9536,255.6738,0,361,1
303.808,258.7087,0,361,1
274.4601,263.3734,0,361,1
241.0779,273.2819,0,361,1
223.0861,261.324,0,361,1
190.4785,265.672,0,361,1
172.0947,228.6037,0,361,1
177.4221,216.0058,0,361,1
155.0513,187.2708,0,361,1
151.7617,160.3183,0,361,1
150.2637,132.1535,0,361,1
154.6249,101.3297,0,361,1
155.3865,71.73228,0,361,1
152.3855,39.70388,0,361,1
135.5436,7.42474,0,361,1
182.4905,346.4242,0,362,1
177.4987,330.3055,0,362,1
170.4073,308.051,0,362,1
178.7276,283.391,0,362,1
179.4597,259.6931,0,362,1
176.7487,245.249,0,362,1
163.5729,208.6399,0,362,1
165.6843,193.8349,0,362,1
154.1132,167.7309,0,362,1
156.0554,149.0016,0,362,1
153.11,121.9992,0,362,1
156.6529,102.5658,0,362,1
154.3315,76.00876,0,362,1
152.2175,53.77684,0,362,1
142.5671,34.82272,0,362,1
144.9317,12.19538,0,362,1
147.2801,-22.36952,0,362,1
459.8376,255.0648,0,363,1
417.0072,254.3471,0,363,1
376.0462,254.2038,0,363,1
341.4001,249.3062,0,363,1
299.2143,257.3581,0,363,1
267.449,253.3598,0,363,1
224.992,250.605,0,363,1
196.9003,238.6116,0,363,1
175.0215,198.9906,0,363,1
183.4165,151.7925,0,363,1
175.8254,116.3587,0,363,1
167.3632,70.72209,0,363,1
181.8979,33.52545,0,363,1
167.5258,-4.031273,0,363,1
468.2256,264.6263,0,364,1
433.8026,256.4355,0,364,1
395.4939,256.2058,0,364,1
350.0155,256.258,0,364,1
319.7882,255.252,0,364,1
270.7094,259.6386,0,364,1
232.8886,267.5449,0,364,1
202.2001,240.0507,0,364,1
193.0406,196.3458,0,364,1
196.7857,154.1502,0,364,1
184.3912,116.2577,0,364,1
188.4713,79.08706,0,364,1
186.97,39.22614,0,364,1
183.9133,-3.79583,0,364,1
187.1019,341.0916,0,365,1
177.103,302.7284,0,365,1
173.7367,249.8564,0,365,1
164.9093,202.7141,0,365,1
154.4305,157.0508,0,365,1
146.8807,112.2182,0,365,1
161.8527,73.89935,0,365,1
148.8269,25.91422,0,365,1
144.947,-24.95549,0,365,1
178.0416,354.2815,0,366,1
174.6703,322.0876,0,366,1
177.6344,311.9521,0,366,1
164.4865,278.096,0,366,1
171.5931,256.8405,0,366,1
162.1461,231.968,0,366,1
157.4602,215.4862,0,366,1
155.3793,186.119,0,366,1
146.8553,175.8107,0,366,1
146.5241,149.4767,0,366,1
141.7527,129.5118,0,366,1
145.8953,99.57536,0,366,1
139.4875,72.68999,0,366,1
136.2033,55.12211,0,366,1
131.9783,20.92586,0,366,1
142.5057,7.454894,0,366,1
122.6089,-22.90916,0,366,1
201.9589,335.8174,0,367,1
196.2683,310.2149,0,367,1
189.5081,273.0164,0,367,1
195.1545,247.9287,0,367,1
186.6995,220.3555,0,367,1
179.6771,197.3454,0,367,1
187.0067,169.032,0,367,1
176.5275,128.224,0,367,1
185.0034,109.2865,0,367,1
175.2741,73.55322,0,367,1
164.1957,41.36473,0,367,1
166.2439,9.85978,0,367,1
175.4223,-7.871559,0,367,1
200.3445,334.8374,0,368,1
198.8407,303.8747,0,368,1
192.4603,272.8342,0,368,1
183.154,254.5648,0,368,1
178.3741,224.0427,0,368,1
174.7943,180.771,0,368,1
184.3629,159.32,0,368,1
166.6378,128.1101,0,368,1
178.5608,103.9271,0,368,1
178.0291,67.03302,0,368,1
171.0589,42.16943,0,368,1
179.7215,9.56794,0,368,1
177.3503,-20.84154,0,368,1
184.7272,354.6223,0,369,1
186.4249,319.697,0,369,1
174.1522,306.5101,0,369,1
172.0997,276.493,0,369,1
174.7957,254.0897,0,369,1
177.3124,236.3147,0,369,1
165.457,209.7029,0,369,1
156.1193,182.9469,0,369,1
162.2061,165.3658,0,369,1
159.6649,139.8125,0,369,1
158.2807,118.0627,0,369,1
144.0652,92.27274,0,369,1
147.1567,72.6248,0,369,1
149.3563,43.82826,0,369,1
142.908,22.64451,0,369,1
141.8848,4.853063,0,369,1
143.6332,-27.34436,0,369,1
448.4723,245.1512,0,370,1
406.3939,246.7643,0,370,1
368.4271,246.4715,0,370,1
329.3,254.5378,0,370,1
291.7724,253.2264,0,370,1
252.3487,253.9367,0,370,1
212.7264,250.9864,0,370,1
189.0873,234.4095,0,370,1
156.5003,211.6855,0,370,1
153.2516,170.1589,0,370,1
156.0384,128.6413,0,370,1
149.9446,87.34685,0,370,1
145.5623,44.48612,0,370,1
147.9984,6.47444,0,370,1
470.5075,273.7745,0,371,1
413.9727,259.8336,0,371,1
353.2908,266.7782,0,371,1
293.842,259.8134,0,371,1
233.3111,265.203,0,371,1
193.8204,237.117,0,371,1
193.0768,169.6364,0,371,1
187.1774,112.0023,0,371,1
181.5482,51.80357,0,371,1
176.0908,12.39188,0,371,1
466.9615,244.5717,0,372,1
411.4576,259.6815,0,372,1
356.4549,257.3569,0,372,1
310.5998,258.318,0,372,1
272.6472,258.8573,0,372,1
226.0654,268.2733,0,372,1
187.0069,237.2866,0,372,1
182.8629,180.7187,0,372,1
174.0305,139.2989,0,372,1
172.8566,93.16489,0,372,1
175.2051,44.37329,0,372,1
170.6626,0.7825999,0,372,1
205.9882,336.0308,0,373,1
196.636,307.9282,0,373,1
195.5905,282.7827,0,373,1
195.0281,245.2619,0,373,1
188.1072,202.153,0,373,1
192.5897,177.1525,0,373,1
174.3815,138.163,0,373,1
178.1726,108.748,0,373,1
189.5096,78.53448,0,373,1
179.3899,40.40702,0,373,1
181.5889,15.18379,0,373,1
180.9428,-19.48333,0,373,1
465.2992,252.431,0,374,1
393.0612,245.3411,0,374,1
329.8522,244.9541,0,374,1
265.0989,247.9965,0,374,1
195.4869,233.9842,0,374,1
188.6414,174.6353,0,374,1
170.1598,110.4863,0,374,1
165.6054,50.58185,0,374,1
173.6414,-12.63014,0,374,1
179.1658,354.6438,0,375,1
173.748,313.9242,0,375,1
180.5183,282.1186,0,375,1
181.3687,245.9239,0,375,1
171.3279,220.5009,0,375,1
165.6909,184.1124,0,375,1
150.4138,149.7964,0,375,1
152.119,120.7384,0,375,1
149.1301,80.93104,0,375,1
143.5298,44.38802,0,375,1
145.5602,20.01374,0,375,1
148.4449,-18.12103,0,375,1
458.1311,253.1085,0,376,1
417.3,259.1732,0,376,1
371.0334,258.9143,0,376,1
317.7656,256.2787,0,376,1
273.1852,257.2116,0,376,1
227.2384,263.1886,0,376,1
189.4798,244.2404,0,376,1
187.82,186.3091,0,376,1
182.4624,146.9436,0,376,1
177.2666,85.19175,0,376,1
182.5653,51.55941,0,376,1
169.9392,-4.563366,0,376,1
193.777,335.5531,0,377,1
184.7315,295.0249,0,377,1
193.6205,267.3116,0,377,1
181.6322,215.398,0,377,1
175.1806,178.114,0,377,1
176.0229,138.9072,0,377,1
186.2699,98.08255,0,377,1
170.0062,61.15185,0,377,1
172.9159,22.99133,0,377,1
171.9932,-22.89445,0,377,1
202.208,11.2058,0,378,1
200.7903,25.8796,0,378,1
208.7971,52.32675,0,378,1
197.6288,66.43679,0,378,1
211.1893,88.31933,0,378,1
215.8833,110.4314,0,378,1
219.0015,131.734,0,378,1
218.4474,149.6273,0,378,1
220.4499,165.851,0,378,1
215.3263,181.5745,0,378,1
205.7074,215.5479,0,378,1
185.0801,206.0881,0,378,1
168.9454,198.3798,0,378,1
167.31,175.9568,0,378,1
164.5422,153.7146,0,378,1
158.7978,146.6932,0,378,1
151.9325,108.6847,0,378,1
150.5414,98.09526,0,378,1
157.9918,78.53064,0,378,1
152.9963,59.42359,0,378,1
161.8818,31.45675,0,378,1
159.1813,8.249749,0,378,1
153.4959,6.007022,0,378,1
206.936,337.3055,0,379,1
187.9049,310.8929,0,379,1
190.3855,279.1263,0,379,1
187.8744,227.848,0,379,1
185.2588,200.9848,0,379,1
180.7244,158.3085,0,379,1
185.9377,136.5525,0,379,1
185.4811,105.9157,0,379,1
176.0051,65.31187,0,379,1
174.3811,19.21445,0,379,1
172.4641,-12.10615,0,379,1
446.2093,259.0321,0,380,1
398.0486,261.5872,0,380,1
346.8299,262.3058,0,380,1
304.8995,251.2167,0,380,1
259.3914,263.896,0,380,1
214.4535,261.331,0,380,1
177.991,233.8483,0,380,1
168.8105,190.929,0,380,1
169.5876,135.0242,0,380,1
170.3587,92.5864,0,380,1
164.4548,38.93127,0,380,1
167.369,-8.798408,0,380,1
470.3283,264.7313,0,381,1
415.3467,259.3167,0,381,1
363.4193,263.341,0,381,1
304.1186,257.1657,0,381,1
231.5208,253.2708,0,381,1
199.3934,225.1138,0,381,1
186.8843,177.5287,0,381,1
192.8955,108.4505,0,381,1
184.2992,59.78757,0,381,1
181.1594,0.7495378,0,381,1
206.7921,8.364784,0,382,1
203.0563,33.98638,0,382,1
196.5881,59.39795,0,382,1
213.2399,76.36038,0,382,1
223.2186,89.61727,0,382,1
214.998,113.4694,0,382,1
218.4485,141.675,0,382,1
211.8165,162.1774,0,382,1
206.4534,183.6035,0,382,1
190.2367,199.9095,0,382,1
179.0666,202.6181,0,382,1
162.3694,171.7925,0,382,1
160.5934,161.7804,0,382,1
152.75,129.9815,0,382,1
151.2052,101.5484,0,382,1
151.5661,81.97408,0,382,1
158.228,62.54721,0,382,1
158.2576,32.18871,0,382,1
164.6549,21.30087,0,382,1
153.6678,0.7579857,0,382,1
201.6962,331.4537,0,383,1
205.3559,303.5636,0,383,1
198.8738,275.6011,0,383,1
186.8949,243.6337,0,383,1
193.3142,212.9654,0,383,1
188.6503,182.5156,0,383,1
187.3242,154.4729,0,383,1
188.7188,129.1325,0,383,1
178.9726,87.88412,0,383,1
185.8045,77.46461,0,383,1
171.4369,39.53663,0,383,1
181.7612,5.794119,0,383,1
170.6066,-18.89202,0,383,1
194.1658,329.9088,0,384,1
196.2227,304.3311,0,384,1
192.8164,266.3611,0,384,1
192.391,238.1933,0,384,1
187.6501,200.9283,0,384,1
178.7982,181.8918,0,384,1
187.2155,141.6797,0,384,1
178.9538,118.3392,0,384,1
183.5085,73.31753,0,384,1
184.0757,43.22433,0,384,1
174.8977,10.57803,0,384,1
178.7601,-23.24912,0,384,1
182.0028,333.8263,0,385,1
169.2534,307.7339,0,385,1
166.8425,287.845,0,385,1
173.2246,267.5008,0,385,1
175.7005,237.6226,0,385,1
170.6531,212.9686,0,385,1
159.3229,185.5102,0,385,1
157.2744,161.3504,0,385,1
160.6602,122.1884,0,385,1
154.8683,105.2811,0,385,1
147.888,80.35536,0,385,1
138.4384,55.67662,0,385,1
134.6776,30.90332,0,385,1
140.8523,-0.3569729,0,385,1
149.5023,-23.67711,0,385,1
198.3377,334.4803,0,386,1
195.4371,296.9825,0,386,1
198.0168,255.1243,0,386,1
197.3154,226.6314,0,386,1
193.1416,199.3554,0,386,1
191.2191,162.365,0,386,1
193.9777,122.5975,0,386,1
190.8232,95.6958,0,386,1
178.0565,65.6093,0,386,1
180.5887,26.96866,0,386,1
185.1788,12.76621,0,386,1
182.0958,-41.4935,0,386,1
183.2596,349.5797,0,387,1
172.6705,320.6829,0,387,1
178.9604,280.2546,0,387,1
175.6877,247.4469,0,387,1
164.6531,210.354,0,387,1
169.8019,182.6129,0,387,1
160.8566,147.5995,0,387,1
153.2202,110.9787,0,387,1
148.7316,66.83459,0,387,1
150.9858,42.8693,0,387,1
142.434,16.5461,0,387,1
149.4037,-25.12546,0,387,1
463.7934,255.401,0,388,1
410.6637,244.8548,0,388,1
346.1892,251.6946,0,388,1
290.8579,250.7365,0,388,1
246.1093,254.2894,0,388,1
186.691,214.9621,0,388,1
179.306,166.7845,0,388,1
186.8885,107.94,0,388,1
181.3331,49.18943,0,388,1
162.8954,-14.5413,0,388,1
210.385,2.616467,0,389,1
204.0301,27.39089,0,389,1
209.4365,45.79555,0,389,1
206.5351,72.99513,0,389,1
218.8404,107.5273,0,389,1
223.8307,120.1981,0,389,1
217.1244,146.7705,0,389,1
215.145,177.2563,0,389,1
220.3706,186.5732,0,389,1
202.9311,215.1229,0,389,1
175.0418,202.3501,0,389,1
169.0912,184.8266,0,389,1
169.9015,153.7248,0,389,1
170.3448,131.2282,0,389,1
163.4123,109.9455,0,389,1
165.9678,85.90961,0,389,1
153.4968,63.89239,0,389,1
165.2255,44.67257,0,389,1
159.2404,13.56507,0,389,1
157.4615,11.935,0,389,1
180.7213,353.2117,0,390,1
178.6064,333.1717,0,390,1
179.3168,300.1221,0,390,1
173.1327,273.5659,0,390,1
183.6109,248.6506,0,390,1
177.6542,231.1223,0,390,1
175.9299,216.5315,0,390,1
162.2158,189.8963,0,390,1
164.0081,169.786,0,390,1
158.7892,135.9517,0,390,1
153.3313,120.007,0,390,1
156.9644,98.30569,0,390,1
143.9521,71.56848,0,390,1
149.7491,42.66862,0,390,1
149.3768,23.16881,0,390,1
149.502,2.972817,0,390,1
136.9442,-25.75972,0,390,1
465.0457,257.3412,0,391,1
417.4716,258.1199,0,391,1
374.1221,259.3794,0,391,1
330.0299,251.1773,0,391,1
277.2155,259.7208,0,391,1
223.5613,259.0386,0,391,1
186.9087,223.3681,0,391,1
182.76,180.1741,0,391,1
184.0642,142.7352,0,391,1
193.0819,93.43364,0,391,1
186.8483,43.569,0,391,1
176.9556,0.6523818,0,391,1
476.9065,243.3822,0,392,1
392.8604,249.4985,0,392,1
289.1198,252.019,0,392,1
211.9083,234.8177,0,392,1
185.0422,159.3341,0,392,1
172.6705,75.35367,0,392,1
177.7406,-5.105501,0,392,1
199.4355,341.3771,0,393,1
199.3891,296.6498,0,393,1
197.922,264.7361,0,393,1
195.7201,208.414,0,393,1
191.145,175.5739,0,393,1
187.7932,133.6582,0,393,1
194.9282,108.4851,0,393,1
179.5666,62.1533,0,393,1
170.7628,18.15845,0,393,1
186.6208,-19.10756,0,393,1
449.9621,253.6172,0,394,1
420.2362,255.4905,0,394,1
390.093,262.5522,0,394,1
367.5852,262.3904,0,394,1
334.4946,257.5347,0,394,1
308.8087,257.303,0,394,1
281.1802,260.5542,0,394,1
255.557,259.1003,0,394,1
223.7197,253.0848,0,394,1
198.2639,256.8973,0,394,1
169.8472,233.7895,0,394,1
170.1256,207.2881,0,394,1
170.4148,182.083,0,394,1
154.6989,151.1445,0,394,1
143.7889,111.2425,0,394,1
143.4001,86.20715,0,394,1
146.9722,69.32062,0,394,1
137.4229,44.37542,0,394,1
133.0558,16.09525,0,394,1
191.6899,332.1373,0,395,1
183.8947,303.3229,0,395,1
185.3521,272.8691,0,395,1
194.176,235.1709,0,395,1
186.1663,207.4289,0,395,1
188.8879,166.131,0,395,1
175.8636,141.1046,0,395,1
182.0795,116.5667,0,395,1
168.429,82.48314,0,395,1
166.0546,52.17968,0,395,1
172.655,16.50559,0,395,1
166.0616,-13.05226,0,395,1
184.1287,343.5531,0,396,1
163.4134,316.0891,0,396,1
175.0604,272.1146,0,396,1
175.9012,257.5582,0,396,1
173.7763,214.6884,0,396,1
153.7701,178.6042,0,396,1
154.6123,151.6442,0,396,1
152.5119,112.7916,0,396,1
147.5671,77.61216,0,396,1
143.9975,45.749,0,396,1
146.9853,13.28275,0,396,1
147.6717,-21.85138,0,396,1
475.1899,267.476,0,397,1
426.6171,263.6151,0,397,1
380.9447,281.7566,0,397,1
355.1783,258.1871,0,397,1
309.5432,258.243,0,397,1
267.416,273.8336,0,397,1
221.0875,275.8058,0,397,1
201.4162,252.8338,0,397,1
180.3259,203.2683,0,397,1
184.7517,165.3508,0,397,1
182.5419,123.4499,0,397,1
180.317,74.43932,0,397,1
178.9445,41.96098,0,397,1
183.3148,0.4934434,0,397,1
170.1743,337.3164,0,398,1
171.1307,308.0744,0,398,1
169.0193,268.1932,0,398,1
178.9664,229.5517,0,398,1
164.7108,203.6857,0,398,1
164.5548,177.5984,0,398,1
161.9479,146.5272,0,398,1
148.244,112.9356,0,398,1
142.0078,64.35808,0,398,1
152.7984,49.34238,0,398,1
149.8918,5.404543,0,398,1
139.7908,-29.76423,0,398,1
472.1884,264.3363,0,399,1
419.2094,262.9171,0,399,1
381.0639,267.263,0,399,1
331.0079,256.8263,0,399,1
269.5823,257.2097,0,399,1
229.4452,256.3227,0,399,1
194.1282,236.204,0,399,1
177.3472,185.1073,0,399,1
187.1504,143.8627,0,399,1
190.1655,91.85566,0,399,1
191.2106,42.4639,0,399,1
182.2798,-1.844845,0,399,1
213.3182,-3.727096,0,400,1
193.5316,21.6936,0,400,1
208.0572,52.50616,0,400,1
209.8323,63.75456,0,400,1
218.4108,86.23463,0,400,1
221.7785,120.2127,0,400,1
216.5023,139.277,0,400,1
224.1119,149.7395,0,400,1
212.4621,173.3901,0,400,1
207.2464,199.4869,0,400,1
195.5414,201.5519,0,400,1
173.4947,190.6495,0,400,1
166.1363,163.7598,0,400,1
174.8896,152.9248,0,400,1
160.9601,129.0615,0,400,1
159.5372,96.97689,0,400,1
160.3837,82.02737,0,400,1
160.6373,51.35558,0,400,1
155.2885,38.65322,0,400,1
161.4928,23.64684,0,400,1
158.2122,-9.823405,0,400,1
190.356,335.8637,0,401,1
198.5069,299.7715,0,401,1
198.8459,278.5413,0,401,1
177.2683,231.4799,0,401,1
184.8584,207.9677,0,401,1
180.4144,172.8339,0,401,1
184.8397,147.1228,0,401,1
185.3008,111.5827,0,401,1
167.9136,72.07706,0,401,1
168.0486,58.6699,0,401,1
171.5453,15.62077,0,401,1
174.1742,-12.74031,0,401,1
446.3885,258.1404,0,402,1
403.3973,252.2394,0,402,1
365.5941,254.3185,0,402,1
337.9133,256.8227,0,402,1
309.778,270.6251,0,402,1
272.9176,258.8985,0,402,1
236.1618,259.6553,0,402,1
198.9851,238.9033,0,402,1
174.6918,225.6386,0,402,1
164.49,183.595,0,402,1
150.4325,160.1733,0,402,1
159.4692,115.452,0,402,1
149.6288,84.4472,0,402,1
137.6061,45.61863,0,402,1
141.898,8.699399,0,402,1
187.964,354.9446,0,403,1
188.9854,307.3351,0,403,1
182.8331,272.3786,0,403,1
178.9712,242.4294,0,403,1
170.618,209.0221,0,403,1
183.6875,163.9659,0,403,1
170.5507,136.3215,0,403,1
174.0099,93.57676,0,403,1
173.575,59.42915,0,403,1
170.9417,26.60759,0,403,1
163.6143,-17.35611,0,403,1
192.5744,349.4061,0,404,1
191.4538,319.1974,0,404,1
179.6659,276.8314,0,404,1
176.9579,238.6751,0,404,1
183.1985,194.4595,0,404,1
180.7992,164.929,0,404,1
177.4447,131.969,0,404,1
176.3179,100.5983,0,404,1
165.1088,58.6493,0,404,1
162.3682,22.12883,0,404,1
180.0333,-9.401122,0,404,1
202.9855,337.206,0,405,1
178.8411,300.5169,0,405,1
191.3727,259.4825,0,405,1
183.1459,215.5457,0,405,1
179.5287,169.3767,0,405,1
178.6841,141.1202,0,405,1
178.5276,96.02183,0,405,1
181.9127,63.82402,0,405,1
174.0452,21.00706,0,405,1
172.6559,-25.55426,0,405,1
203.2119,-4.400438,0,406,1
191.9639,25.5488,0,406,1
195.4751,54.78489,0,406,1
208.2181,70.77439,0,406,1
220.312,86.20472,0,406,1
224.1544,122.5922,0,406,1
217.6378,141.355,0,406,1
221.4416,169.809,0,406,1
210.8682,186.2532,0,406,1
197.5398,205.7912,0,406,1
177.1257,203.8862,0,406,1
166.4958,180.0828,0,406,1
171.7181,155.1679,0,406,1
165.2881,134.504,0,406,1
155.4166,101.8615,0,406,1
153.5667,75.08282,0,406,1
157.7181,60.63719,0,406,1
153.9364,39.35029,0,406,1
154.3066,16.44163,0,406,1
145.8965,-13.89111,0,406,1
446.7706,252.0648,0,407,1
410.3661,254.3078,0,407,1
370.5006,257.1663,0,407,1
334.3146,258.2531,0,407,1
296.7844,257.3413,0,407,1
261.8839,260.8979,0,407,1
224.0016,252.4341,0,407,1
189.883,244.5663,0,407,1
167.5376,216.3206,0,407,1
157.1174,191.2165,0,407,1
158.6419,162.6025,0,407,1
155.9153,111.6574,0,407,1
151.3142,84.63912,0,407,1
137.9837,48.83067,0,407,1
146.4587,14.88516,0,407,1
451.956,253.537,0,408,1
429.0102,262.6664,0,408,1
397.1001,252.3505,0,408,1
362.157,252.2638,0,408,1
342.5097,259.8685,0,408,1
314.4478,257.4835,0,408,1
281.11,262.9315,0,408,1
250.9042,259.2114,0,408,1
220.5954,258.5181,0,408,1
201.251,243.4814,0,408,1
170.5639,224.2291,0,408,1
176.6632,201.0363,0,408,1
160.352,175.1117,0,408,1
168.7223,148.0907,0,408,1
152.9563,123.2705,0,408,1
151.2286,84.7752,0,408,1
157.8502,58.08273,0,408,1
155.5827,32.20806,0,408,1
147.3768,5.137073,0,408,1
199.7954,340.0537,0,409,1
200.962,295.6466,0,409,1
198.6533,237.7469,0,409,1
193.2138,189.5455,0,409,1
183.9199,138.7095,0,409,1
181.8546,83.02524,0,409,1
179.2067,32.3236,0,409,1
179.2382,-7.175191,0,409,1
190.0681,338.0705,0,410,1
199.7204,284.8684,0,410,1
190.2129,231.3112,0,410,1
187.8753,191.1988,0,410,1
192.3989,130.0017,0,410,1
179.5403,85.63246,0,410,1
177.0961,25.32802,0,410,1
173.4805,-12.52238,0,410,1
442.5717,258.331,0,411,1
423.0414,251.1804,0,411,1
382.8119,250.4003,0,411,1
358.2643,245.9487,0,411,1
326.2513,259.3389,0,411,1
301.3725,260.8836,0,411,1
268.1466,254.7762,0,411,1
249.3254,255.9604,0,411,1
219.8372,258.3069,0,411,1
191.6016,243.4867,0,411,1
176.1234,229.5805,0,411,1
158.294,205.1163,0,411,1
160.592,174.0724,0,411,1
149.3955,150.0795,0,411,1
147.0134,110.7693,0,411,1
148.8132,93.35513,0,411,1
135.9924,62.4156,0,411,1
138.5926,36.71648,0,411,1
138.3692,-2.701963,0,411,1
444.8961,256.42,0,412,1
403.1967,252.7001,0,412,1
376.7254,262.4518,0,412,1
328.6293,252.5472,0,412,1
290.6145,256.7228,0,412,1
255.5069,260.1553,0,412,1
207.9032,258.4204,0,412,1
187.9149,239.4614,0,412,1
170.2738,195.062,0,412,1
152.0632,164.5573,0,412,1
154.2724,122.0648,0,412,1
145.779,81.44949,0,412,1
142.0445,45.77565,0,412,1
135.9961,12.0168,0,412,1
462.2192,265.5659,0,413,1
424.0871,264.5534,0,413,1
376.5172,251.5827,0,413,1
324.5254,243.9632,0,413,1
297.6519,258.9599,0,413,1
266.9365,260.4921,0,413,1
215.462,256.7079,0,413,1
179.3964,242.8439,0,413,1
178.8744,190.3452,0,413,1
174.6246,151.6807,0,413,1
176.7478,111.8062,0,413,1
179.8522,83.02226,0,413,1
176.1299,38.66836,0,413,1
171.1279,-4.492327,0,413,1
450.2612,242.9259,0,414,1
394.8788,239.2353,0,414,1
333.2681,245.8058,0,414,1
286.1684,244.0229,0,414,1
226.8515,251.388,0,414,1
185.6112,228.1688,0,414,1
154.9033,169.4614,0,414,1
157.86,117.1065,0,414,1
141.7753,59.14985,0,414,1
156.4122,11.34517,0,414,1
187.8758,341.2433,0,415,1
185.3112,311.5963,0,415,1
184.9525,285.8408,0,415,1
184.3072,256.1233,0,415,1
180.6509,220.6762,0,415,1
182.1086,192.4786,0,415,1
179.6763,165.3638,0,415,1
175.8238,141.0855,0,415,1
174.4687,105.6896,0,415,1
162.1096,81.21117,0,415,1
180.1539,44.42432,0,415,1
166.3065,4.817257,0,415,1
166.1043,-8.500466,0,415,1
466.0086,246.5617,0,416,1
378.0763,245.0384,0,416,1
294.113,256.5522,0,416,1
200.5885,240.2538,0,416,1
168.0937,163.2166,0,416,1
174.9339,76.81754,0,416,1
165.6156,-9.295465,0,416,1
202.2174,341.3837,0,417,1
201.9695,299.4929,0,417,1
197.8098,260.0067,0,417,1
190.378,220.1279,0,417,1
185.6255,179.0466,0,417,1
181.011,139.3252,0,417,1
184.302,99.9286,0,417,1
179.8028,66.09729,0,417,1
177.2599,32.98029,0,417,1
171.4304,-17.01567,0,417,1
199.1526,342.0522,0,418,1
199.1359,305.0793,0,418,1
199.0529,283.3414,0,418,1
189.6742,239.6237,0,418,1
183.7563,212.1507,0,418,1
185.4332,184.3354,0,418,1
185.5046,149.7141,0,418,1
184.06,118.2097,0,418,1
193.6031,82.68519,0,418,1
174.1304,46.26094,0,418,1
170.0742,17.61073,0,418,1
181.6566,-24.05498,0,418,1
